Date,signal
2011-10-20,-0.018144571449040435
2011-10-21,-0.01412457957161439
2011-10-24,-0.017881291001365263
2011-10-25,-0.013137998357261753
2011-10-26,-0.03317224186000069
2011-10-27,-0.04250830398003666
2011-10-28,-0.043071986881994956
2011-10-31,-0.025958988573201162
2011-11-01,-0.023649264546233936
2011-11-02,-0.02662769136364656
2011-11-03,-0.04475156589728832
2011-11-04,-0.02983075028916665
2011-11-07,-0.028620335703661605
2011-11-08,-0.030250554303871788
2011-11-09,-0.007769078849233044
2011-11-10,-0.01719714876335355
2011-11-11,-0.024066354088547934
2011-11-14,-0.02126696887281783
2011-11-15,-0.0217044658284791
2011-11-16,-0.005986220572128956
2011-11-17,-0.001151076701549342
2011-11-18,0.0003359804204767936
2011-11-21,0.008987675739371075
2011-11-22,0.016971955209709802
2011-11-23,0.030475933074427863
2011-11-25,0.03304262670685406
2011-11-28,0.015006806349028295
2011-11-29,0.01314041693366529
2011-11-30,-0.02188477798082676
2011-12-01,-0.0011932265685017946
2011-12-02,0.00033510932667845
2011-12-05,-0.010651175994695911
2011-12-06,-0.006428158277522824
2011-12-07,-0.007892449569379689
2011-12-08,0.008287962261394846
2011-12-09,0.004851665162726596
2011-12-12,0.008862842199238868
2011-12-13,0.014011390246912097
2011-12-14,0.021566673145683266
2011-12-15,0.01723609591030495
2011-12-16,0.012699076916381629
2011-12-19,0.01947091173177453
2011-12-20,0.003301831302654037
2011-12-21,0.009860523256669248
2011-12-22,0.009074290318316216
2011-12-23,0.009484217812884771
2011-12-27,0.008800772133980004
2011-12-28,0.011437579722500531
2011-12-29,0.01339954471810903
2011-12-30,0.022615483451434524
2012-01-03,0.019245918129018963
2012-01-04,0.016992492950514308
2012-01-05,0.021996419826612327
2012-01-06,0.026155610134804316
2012-01-09,0.0282448332615776
2012-01-10,0.02819919720733649
2012-01-11,0.032071372353272794
2012-01-12,0.025941798613985288
2012-01-13,0.032622435724577306
2012-01-17,0.03284741450241054
2012-01-18,0.030888928982429058
2012-01-19,0.033165295320439554
2012-01-20,0.036256752257621816
2012-01-23,0.03422805578892617
2012-01-24,0.038506647650762504
2012-01-25,0.03677267724309864
2012-01-26,0.03847789217331045
2012-01-27,0.03996621864910234
2012-01-30,0.03595934815905873
2012-01-31,0.03786141987564118
2012-02-01,0.04014726703670242
2012-02-02,0.038925877079063864
2012-02-03,0.03325876384591829
2012-02-06,0.036684563345331225
2012-02-07,0.027420397888825547
2012-02-08,0.02934322292557299
2012-02-09,0.030791546454700218
2012-02-10,0.032490759860849455
2012-02-13,0.029655650595258085
2012-02-14,0.028436614138022592
2012-02-15,0.03181201201302361
2012-02-16,0.026866720334341426
2012-02-17,0.02519853236151084
2012-02-21,0.026267860198440577
2012-02-22,0.027866946428012643
2012-02-23,0.027767397000083623
2012-02-24,0.02796502961759918
2012-02-27,0.027798347314363356
2012-02-28,0.024254399976769606
2012-02-29,0.02559697124685576
2012-03-01,0.025593555479840453
2012-03-02,0.027315595473790765
2012-03-05,0.03440368968398551
2012-03-06,0.03703491609828038
2012-03-07,0.03187751494672528
2012-03-08,0.02544099630226994
2012-03-09,0.02276231603693887
2012-03-12,0.022140521841157983
2012-03-13,0.011624534457509644
2012-03-14,0.012094992016297622
2012-03-15,0.010278584904779554
2012-03-16,0.011155052193571637
2012-03-19,0.007183054426801609
2012-03-20,0.008101616781864582
2012-03-21,0.009720888697241695
2012-03-22,0.012546460018083516
2012-03-23,0.010659103743247826
2012-03-26,0.0013773127460360093
2012-03-27,0.0028428956387535117
2012-03-28,0.0027367147395880986
2012-03-29,0.003647937445006794
2012-03-30,0.0017431014912039026
2012-04-02,-0.0007699087348212452
2012-04-03,0.004071522735585293
2012-04-04,0.009029251803869485
2012-04-05,0.012576497890864624
2012-04-09,0.01627666033661055
2012-04-10,0.019617564824272925
2012-04-11,0.025332397937233807
2012-04-12,0.01632853032015249
2012-04-13,0.021673223691896254
2012-04-16,0.021465053801728723
2012-04-17,0.013243288146654535
2012-04-18,0.014088451571450882
2012-04-19,0.014384676734729067
2012-04-20,0.01306153976810842
2012-04-23,0.015997544319425655
2012-04-24,0.022738665010183467
2012-04-25,0.012295679936258961
2012-04-26,0.007268056070238052
2012-04-27,0.004623994805374032
2012-04-30,0.007728872492740195
2012-05-01,0.005497088305992201
2012-05-02,0.005425127292206436
2012-05-03,0.007915340334858387
2012-05-04,0.013092900494560838
2012-05-07,0.011816923254944212
2012-05-08,0.01320277538592595
2012-05-09,0.01884865401468402
2012-05-10,0.025443054447324115
2012-05-11,0.026702127275706894
2012-05-14,0.028412195687285043
2012-05-15,0.0408036895593699
2012-05-16,0.041001761224615484
2012-05-17,0.04277829359511764
2012-05-18,0.04567074870939127
2012-05-21,0.03084241289041098
2012-05-22,0.030613139449980516
2012-05-23,0.03811219806804916
2012-05-24,0.03973505165483922
2012-05-25,0.04174181362849909
2012-05-29,0.02979051410787842
2012-05-30,0.03791170535867512
2012-05-31,0.035272066595731996
2012-06-01,0.04033780020627566
2012-06-04,0.03713289548181008
2012-06-05,0.03314310138292731
2012-06-06,0.01665643753349734
2012-06-07,0.012040078433007025
2012-06-08,0.007952301557935993
2012-06-11,0.01025782250439173
2012-06-12,0.001034316103798557
2012-06-13,0.001920515867709324
2012-06-14,-0.004783243054590871
2012-06-15,-0.011552707193926457
2012-06-18,-0.013647174785075317
2012-06-19,-0.010435032777531094
2012-06-20,-0.011907373328805648
2012-06-21,-0.005284218052876507
2012-06-22,-0.00818714826581869
2012-06-25,-0.0034212251518503847
2012-06-26,-0.0013030878993432072
2012-06-27,-0.008421658647670456
2012-06-28,-0.007997062992679719
2012-06-29,-0.021012189478154676
2012-07-02,-0.022278067338765355
2012-07-03,-0.022237893207319993
2012-07-05,-0.009907231173241837
2012-07-06,-0.006966945486454773
2012-07-09,-0.004970322294308639
2012-07-10,-0.002906147984809364
2012-07-11,0.0017096614257425466
2012-07-12,0.001107265580071069
2012-07-13,-0.0027058241853922353
2012-07-16,0.0019591961469963993
2012-07-17,-0.0006467559535047792
2012-07-18,0.0003552830149669995
2012-07-19,-0.001165596317950308
2012-07-20,0.0019795124923332272
2012-07-23,0.006837770263500924
2012-07-24,0.009298645409535768
2012-07-25,0.01153724027132413
2012-07-26,0.006484261714358064
2012-07-27,-0.0027134847575941614
2012-07-30,0.00941832808568725
2012-07-31,0.012289959840352627
2012-08-01,0.014460688625127375
2012-08-02,0.015589879084349046
2012-08-03,0.0031626918734555393
2012-08-06,0.004251080773546127
2012-08-07,0.001725084526205966
2012-08-08,0.0017485945155819565
2012-08-09,0.0014152250722664801
2012-08-10,0.007574308962939353
2012-08-13,0.0076665124910822715
2012-08-14,0.010035781824212926
2012-08-15,0.011488698330092546
2012-08-16,0.008806176672435563
2012-08-17,0.008597414009103065
2012-08-20,0.00885421128821152
2012-08-21,0.009977287949514866
2012-08-22,0.00883168397231624
2012-08-23,0.01914064438598029
2012-08-24,0.026956760128560138
2012-08-27,0.02714182185288385
2012-08-28,0.02729550102067662
2012-08-29,0.02624770627494039
2012-08-30,0.024657360960750677
2012-08-31,0.03627831377157651
2012-09-04,0.036849051446397774
2012-09-05,0.04043712236055004
2012-09-06,0.020941937232262488
2012-09-07,0.02031931499358726
2012-09-10,0.021686847734437242
2012-09-11,0.019586330963658465
2012-09-12,0.017653321917525024
2012-09-13,0.006396682254935254
2012-09-14,0.007499278463230993
2012-09-17,0.008161761113929649
2012-09-18,0.008413311460509087
2012-09-19,0.006882639762563635
2012-09-20,0.006164181750744476
2012-09-21,0.007436658181643152
2012-09-24,0.01022479668713659
2012-09-25,0.007120072559647243
2012-09-26,0.008130806288773954
2012-09-27,0.0034750453665520036
2012-09-28,0.004249254976643405
2012-10-01,0.004907705363721827
2012-10-02,0.004810268959330528
2012-10-03,0.002573978127920102
2012-10-04,0.013246056370338984
2012-10-05,0.014318961805905217
2012-10-08,0.014426750058775244
2012-10-09,0.01570263458318671
2012-10-10,0.01857959636907388
2012-10-11,0.02834173103468153
2012-10-12,0.030935097861232615
2012-10-15,0.024193972235729225
2012-10-16,0.016549930171219564
2012-10-17,0.01300199901069628
2012-10-18,0.012966169364799107
2012-10-19,0.012522829900379756
2012-10-22,0.010304194510002895
2012-10-23,0.012565165191727824
2012-10-24,0.01543466854520399
2012-10-25,0.017301076512169354
2012-10-26,0.016146783864899136
2012-10-31,0.01412868082841643
2012-11-01,0.007508813244952204
2012-11-02,0.010179534688784608
2012-11-05,0.013904664204337471
2012-11-06,0.008693012927883952
2012-11-07,0.00940351896979409
2012-11-08,0.014522377284485466
2012-11-09,0.013694201023236124
2012-11-12,0.015749982495008242
2012-11-13,0.0143598170984898
2012-11-14,0.021278710741497377
2012-11-15,0.029944886038163546
2012-11-16,0.027864068566166217
2012-11-19,0.011574425852402839
2012-11-20,0.014011521390230477
2012-11-21,0.014323076563075365
2012-11-23,0.004857590395472244
2012-11-26,0.005941238270463483
2012-11-27,0.00896759195782454
2012-11-28,0.0014745375686327838
2012-11-29,0.0016819055421553597
2012-11-30,0.006463505181982047
2012-12-03,0.006409222787581227
2012-12-04,0.005224350105934512
2012-12-05,0.005036100704878874
2012-12-06,0.011340183916928322
2012-12-07,0.010589153129652777
2012-12-10,0.011456099629370069
2012-12-11,0.0043322910449929055
2012-12-12,0.0038721522722345407
2012-12-13,0.0080501753472638
2012-12-14,0.012343634110579071
2012-12-17,0.005161586539972734
2012-12-18,0.01052036128898044
2012-12-19,0.014079577281679294
2012-12-20,0.012288125899951517
2012-12-21,0.01547349854222655
2012-12-24,0.02488108620622634
2012-12-26,0.022808226725479
2012-12-27,0.02397376906133225
2012-12-28,0.029516211301774384
2012-12-31,0.013011971892978615
2013-01-02,-0.0021834887775531234
2013-01-03,-0.001005061626742361
2013-01-04,-0.0017946775814674555
2013-01-07,0.0016566057833837956
2013-01-08,0.0028784437813996616
2013-01-09,0.0023753580160704897
2013-01-10,-0.0002555357879986467
2013-01-11,0.0018933185533444967
2013-01-14,0.0013927995887321552
2013-01-15,-0.0007415507535411224
2013-01-16,0.004557641889974804
2013-01-17,0.003235765179877323
2013-01-18,0.0018020627265745662
2013-01-22,0.0010101738656866505
2013-01-23,0.0007938225695582491
2013-01-24,-0.00217020195200663
2013-01-25,-0.002173264956967687
2013-01-28,-0.0014343140031364311
2013-01-29,-0.002616498296860073
2013-01-30,0.006694620197070105
2013-01-31,0.030966609646031727
2013-02-01,0.02306248457451606
2013-02-04,0.02023583270851319
2013-02-05,0.01431984682475045
2013-02-06,0.015137004531527474
2013-02-07,0.01403547549811767
2013-02-08,0.01695002618578923
2013-02-11,0.017532972971999197
2013-02-12,0.014970907092548384
2013-02-13,0.01424391108328833
2013-02-14,0.014170258542549344
2013-02-15,0.01404829124962456
2013-02-19,0.010133711876732383
2013-02-20,0.010126386984846747
2013-02-21,0.011515281476198388
2013-02-22,0.006107106799441847
2013-02-25,0.0027568207727193574
2013-02-26,0.005380400573242737
2013-02-27,-0.006130456684226283
2013-02-28,-0.002877831445983345
2013-03-01,-0.004842015502077428
2013-03-04,-0.0026637453098802104
2013-03-05,-0.006202516855470044
2013-03-06,-0.0018024026115730368
2013-03-07,-0.0021822629472027545
2013-03-08,-0.006359685886002614
2013-03-11,-0.007454225224870922
2013-03-12,-0.006712681353781716
2013-03-13,-0.006966703928428415
2013-03-14,-0.009269231736661934
2013-03-15,-0.009576961698728627
2013-03-18,-0.011969010555454766
2013-03-19,-0.008859371433792906
2013-03-20,-0.006957801132164314
2013-03-21,-0.007170794711536293
2013-03-22,-0.0038123314938478398
2013-03-25,0.0025583699487436214
2013-03-26,0.004013849312477164
2013-03-27,0.008288730633524075
2013-03-28,0.004265032606277129
2013-04-01,-0.0008931094639624687
2013-04-02,-0.0013438843187193236
2013-04-03,0.0009054845012051796
2013-04-04,0.0023786565379385997
2013-04-05,0.004299950589497791
2013-04-08,0.0017690288663572487
2013-04-09,-0.0018373990568780925
2013-04-10,-0.011776572452764027
2013-04-11,-0.012290925096267356
2013-04-12,-0.008062973164179928
2013-04-15,-0.008135587397464533
2013-04-16,-0.01390578484644871
2013-04-17,-0.0078080751672704625
2013-04-18,-0.0010472458680706575
2013-04-19,-0.004715111409905888
2013-04-22,-0.007674900457296734
2013-04-23,-0.01309898658590448
2013-04-24,-0.008355026762694145
2013-04-25,-0.013436937758884672
2013-04-26,-0.008321728317610902
2013-04-29,-0.013427262502026577
2013-04-30,-0.01286243271639336
2013-05-01,-0.00864282461466004
2013-05-02,-0.013820653237708886
2013-05-03,-0.024239450886108533
2013-05-06,-0.01641852975169789
2013-05-07,-0.0187194160262901
2013-05-08,-0.016613918109419507
2013-05-09,-0.016900404897920124
2013-05-10,-0.01653385872156561
2013-05-13,-0.009360235121517475
2013-05-14,-0.009930743301457746
2013-05-15,-0.00916969668385823
2013-05-16,-0.006165247812760651
2013-05-17,-0.006831247271494445
2013-05-20,-0.00834089449973046
2013-05-21,-0.006131141753326588
2013-05-22,-0.012725808894351353
2013-05-23,-0.00377993096878481
2013-05-24,-0.00028680679043423946
2013-05-28,-0.006039468337596289
2013-05-29,-0.0013451869405041433
2013-05-30,-0.003596925325244438
2013-05-31,-0.0015649088810504794
2013-06-03,0.004465141196767934
2013-06-04,0.0035589521813951842
2013-06-05,0.011856162535522836
2013-06-06,0.0078776947436933
2013-06-07,-0.0001341008001403618
2013-06-10,0.0025782972524928637
2013-06-11,0.0006153616746978098
2013-06-12,0.012602452690398858
2013-06-13,0.002835772262447857
2013-06-14,0.0053172128419117885
2013-06-17,0.002598651104605108
2013-06-18,0.0014444503203328123
2013-06-19,0.00628442290309623
2013-06-20,0.004134255159214881
2013-06-21,0.01233685819437793
2013-06-24,0.01370785332900378
2013-06-25,0.008072322215742011
2013-06-26,0.00887145179229712
2013-06-27,0.006165996573957567
2013-06-28,0.00553964589499035
2013-07-01,0.0031384892675598124
2013-07-02,0.0016313957890468217
2013-07-03,0.0030872927068978546
2013-07-05,-0.0005415749418749907
2013-07-08,-0.0001401599757092538
2013-07-09,-0.0017888215012013039
2013-07-10,-0.0034248223387093706
2013-07-11,-0.01493918434678694
2013-07-12,-0.006008559938879001
2013-07-15,-0.006850124338680768
2013-07-16,-0.004246162544946211
2013-07-17,-0.003091398745097026
2013-07-18,-0.00898483823267667
2013-07-19,-0.005368125516509602
2013-07-22,-0.005949815700022664
2013-07-23,-0.003338988303427456
2013-07-24,-0.0011236708039402896
2013-07-25,0.0019266602428488662
2013-07-26,0.004047830006374972
2013-07-29,0.0034351255066865354
2013-07-30,0.004631464850291244
2013-07-31,0.0011765518702954413
2013-08-01,-0.0022668065689855302
2013-08-02,0.001396256163599039
2013-08-05,0.0034819657253238687
2013-08-06,0.005686715073638847
2013-08-07,0.00817895202003956
2013-08-08,0.011373578058646689
2013-08-09,0.010270042665977952
2013-08-12,0.014797038163435028
2013-08-13,0.01095949214201608
2013-08-14,0.013850414235868799
2013-08-15,0.01982961720405993
2013-08-16,0.02037874209726184
2013-08-19,0.023066538597663
2013-08-20,0.020403255805259736
2013-08-21,0.01980075116881417
2013-08-22,0.019322587500464918
2013-08-23,0.01800971495954583
2013-08-26,0.018331451950754397
2013-08-27,0.015858223251516368
2013-08-28,0.02094355023158444
2013-08-29,0.024376443464582197
2013-08-30,0.028539338196868838
2013-09-03,0.022078025526817723
2013-09-04,0.01692485433896923
2013-09-05,0.017558675128578078
2013-09-06,0.015951692265623207
2013-09-09,0.011934976478946539
2013-09-10,0.009131462965779831
2013-09-11,0.007197675205911976
2013-09-12,0.006034243000775672
2013-09-13,0.005861306306736553
2013-09-16,0.0009849834704818011
2013-09-17,-0.0004099256261421765
2013-09-18,-0.009172055994682392
2013-09-19,-0.006062232778309201
2013-09-20,-0.002916341670344052
2013-09-23,-0.0005210983696175928
2013-09-24,-0.0010129653492768793
2013-09-25,0.0038320059599863763
2013-09-26,0.0025737246973379143
2013-09-27,0.005745173570441142
2013-09-30,0.003928277620994779
2013-10-01,0.0019512346475861145
2013-10-02,0.004649329055581814
2013-10-03,0.007961104792422694
2013-10-04,0.002858675595124458
2013-10-07,0.0070940347597631325
2013-10-08,0.015206467527557888
2013-10-09,0.01579991127453803
2013-10-10,0.0025758278177988522
2013-10-11,0.00010720779194356607
2013-10-14,-0.0009577535726580828
2013-10-15,0.0016358253188935024
2013-10-16,0.00062049067684352
2013-10-17,-0.0033392139216332512
2013-10-18,-0.006134466264138093
2013-10-21,-0.006119254819184045
2013-10-22,-0.010836566804805905
2013-10-23,-0.006574232653295929
2013-10-24,-0.007185225161956391
2013-10-25,-0.00957439382830017
2013-10-28,-0.010755819974131466
2013-10-29,-0.00965860905761957
2013-10-30,-0.009047839030587725
2013-10-31,-0.009173847041999209
2013-11-01,-0.0071828697085417025
2013-11-04,-0.0062410551329308735
2013-11-05,-0.005953400871916925
2013-11-06,-0.00631334980501976
2013-11-07,0.004020718031853004
2013-11-08,0.00012124500571697103
2013-11-11,0.0029972016145671486
2013-11-12,0.0024364914970809153
2013-11-13,0.0032903733633587364
2013-11-14,0.0035009577071292014
2013-11-15,0.003967363731251649
2013-11-18,0.004195864059913346
2013-11-19,0.005647062794204448
2013-11-20,0.004755421438844864
2013-11-21,0.004759456661981678
2013-11-22,0.00438546404460472
2013-11-25,0.005374095138894103
2013-11-26,0.004575400885684366
2013-11-27,0.005307472192367284
2013-11-29,0.0041367999170484285
2013-12-02,0.005941110784406329
2013-12-03,0.007285368653343814
2013-12-04,0.004750602962790777
2013-12-05,0.011294781993512006
2013-12-06,0.006763214380176423
2013-12-09,0.011635995175898865
2013-12-10,0.012440189653867199
2013-12-11,0.014519709554684616
2013-12-12,0.018794404743212274
2013-12-13,0.020730318668183624
2013-12-16,0.016882816764298092
2013-12-17,0.019646629357149312
2013-12-18,0.0038686144518471875
2013-12-19,0.0084224282686654
2013-12-20,0.006770198711389813
2013-12-23,0.007539921029769279
2013-12-24,0.006941516085282082
2013-12-26,0.004141404185044217
2013-12-27,0.004733927472711583
2013-12-30,0.004082096785411103
2013-12-31,0.0019064748873427895
2014-01-02,0.0030273713132802065
2014-01-03,0.0018563652807602141
2014-01-06,0.0036360274398473513
2014-01-07,0.0015825234999647525
2014-01-08,0.0014315137993171304
2014-01-09,0.001650643345821906
2014-01-10,0.0012616258959013502
2014-01-13,0.0005650008883159724
2014-01-14,-0.002302941490014594
2014-01-15,-0.0035688537813471904
2014-01-16,-0.002353383426765745
2014-01-17,0.006128550979135941
2014-01-21,0.004407177057119186
2014-01-22,0.007485349183605876
2014-01-23,0.01026848464445189
2014-01-24,0.016036352698656237
2014-01-27,0.017217145587102516
2014-01-28,0.01748149080755401
2014-01-29,0.017218266454404982
2014-01-30,0.014363979455907696
2014-01-31,0.013593326529501317
2014-02-03,0.021437443847824162
2014-02-04,0.020854413673214216
2014-02-05,0.022356041715700513
2014-02-06,0.016519317448096385
2014-02-07,0.009310878077594276
2014-02-10,0.011703208025337766
2014-02-11,0.0011731362997188678
2014-02-12,0.004728739956377387
2014-02-13,0.0035000367900204325
2014-02-14,0.0007450505788435795
2014-02-18,0.0011920499114440632
2014-02-19,-0.000497791813941351
2014-02-20,0.00021363359664569592
2014-02-21,0.002167661309918481
2014-02-24,-0.004727694829562727
2014-02-25,-0.0010702989051095523
2014-02-26,0.000732198398216399
2014-02-27,7.608879067659557e-05
2014-02-28,-0.003407403873096279
2014-03-03,0.001263619622913846
2014-03-04,-0.0017931571681579078
2014-03-05,0.0005342908969241493
2014-03-06,-0.0007459509673461446
2014-03-07,0.003052324093246364
2014-03-10,0.0068376728402507
2014-03-11,0.00745598992644974
2014-03-12,0.011795300459933683
2014-03-13,0.012565148693194032
2014-03-14,0.015170790709012937
2014-03-17,0.01402769966627993
2014-03-18,0.010582544889305646
2014-03-19,0.009720366437827878
2014-03-20,0.01029220574180263
2014-03-21,0.005593629327527471
2014-03-24,0.013421765087457994
2014-03-25,0.010787524076662352
2014-03-26,0.01473534327467999
2014-03-27,0.016873197292022163
2014-03-28,0.014174794997891689
2014-03-31,0.010076970129626932
2014-04-01,0.01350120129283407
2014-04-02,0.012423524417696258
2014-04-03,0.013430563870993652
2014-04-04,0.01408207702595379
2014-04-07,0.019280183243902106
2014-04-08,0.017212674549770657
2014-04-09,0.011518710279589232
2014-04-10,0.01478145779490771
2014-04-11,0.01675446648200207
2014-04-14,0.01723118981737944
2014-04-15,0.014579348042493173
2014-04-16,0.012677094914383607
2014-04-17,0.011911539503162495
2014-04-21,0.012482382986768712
2014-04-22,0.006154757057767601
2014-04-23,0.011066198031717902
2014-04-24,0.007496053205746192
2014-04-25,0.011050534307651086
2014-04-28,0.003785023417040515
2014-04-29,0.009834561984897353
2014-04-30,0.0077718719848356484
2014-05-01,0.00705623672378107
2014-05-02,0.006287633415914155
2014-05-05,0.006077940635282964
2014-05-06,0.010548134579913502
2014-05-07,0.006269084404966982
2014-05-08,0.0049030644791205795
2014-05-09,0.013738902184331108
2014-05-12,0.008058894075354176
2014-05-13,0.011487165937248123
2014-05-14,0.015554300209304931
2014-05-15,0.01971612822152665
2014-05-16,0.01968944264637567
2014-05-19,0.01916810318299894
2014-05-20,0.02264759289461584
2014-05-21,0.0185036223938804
2014-05-22,0.01665162178349589
2014-05-23,0.016508576380237346
2014-05-27,0.014963333574580656
2014-05-28,0.015177173308425794
2014-05-29,0.013283937719435236
2014-05-30,0.013213478714541042
2014-06-02,0.012478963469516989
2014-06-03,0.01430156399956869
2014-06-04,0.013811644200615404
2014-06-05,0.010314904592993154
2014-06-06,0.010820955041296938
2014-06-09,0.008383124696621521
2014-06-10,0.013974727480153316
2014-06-11,0.014733505522711094
2014-06-12,0.01564582698407073
2014-06-13,0.01576384136517331
2014-06-16,0.01564300795399229
2014-06-17,0.016343480606927488
2014-06-18,0.012382082420671155
2014-06-19,0.016373632397586615
2014-06-20,0.016826429367744818
2014-06-23,0.017880506970017144
2014-06-24,0.016005005021121996
2014-06-25,0.017359451401160485
2014-06-26,0.019535279782925005
2014-06-27,0.02003621537090565
2014-06-30,0.019352565774839826
2014-07-01,0.013354250900556093
2014-07-02,0.015103618382367377
2014-07-03,0.015175319584922051
2014-07-07,0.016761002259120146
2014-07-08,0.014588675702216974
2014-07-09,0.011229509892466223
2014-07-10,0.010265788495271365
2014-07-11,0.01265885547844354
2014-07-14,0.010145036132691191
2014-07-15,0.009445116538836233
2014-07-16,0.009999366952207914
2014-07-17,0.011668497208793942
2014-07-18,0.008326611063988222
2014-07-21,0.01014492373742102
2014-07-22,0.00784977655294633
2014-07-23,0.0078113593493922846
2014-07-24,0.008617745141460638
2014-07-25,0.01053827348520134
2014-07-28,0.010467045286400849
2014-07-29,0.012317560259435555
2014-07-30,0.013328254142650328
2014-07-31,0.017617445522728988
2014-08-01,0.01805567984779302
2014-08-04,0.016207608735226177
2014-08-05,0.02047519673843878
2014-08-06,0.021348355616446556
2014-08-07,0.023437980018897436
2014-08-08,0.017808916382049865
2014-08-11,0.015865777816835194
2014-08-12,0.016462597773324796
2014-08-13,0.013963912726865263
2014-08-14,0.012471551076020236
2014-08-15,0.013830171333361512
2014-08-18,0.00995252556955735
2014-08-19,0.007871762578108185
2014-08-20,0.006673803018206158
2014-08-21,0.005195188928690385
2014-08-22,0.0066967531350980835
2014-08-25,0.0038843956575128867
2014-08-26,0.003926884218994514
2014-08-27,0.0059067139155920476
2014-08-28,0.010787098405782786
2014-08-29,0.010999505054809644
2014-09-02,0.012413665244407946
2014-09-03,0.01442321855778499
2014-09-04,0.012126842581334372
2014-09-05,0.012525153954272986
2014-09-08,0.013872742505779955
2014-09-09,0.01705109349854727
2014-09-10,0.015658139080900677
2014-09-11,0.01620588987950289
2014-09-12,0.020045196342791737
2014-09-15,0.020238652291833043
2014-09-16,0.0168676640924613
2014-09-17,0.016169142214838627
2014-09-18,0.014119339880307053
2014-09-19,0.014838438847850842
2014-09-22,0.01892968158774152
2014-09-23,0.02177637389135178
2014-09-24,0.01816898159684275
2014-09-25,0.026413788985218616
2014-09-26,0.022408964176589382
2014-09-29,0.023476072453576118
2014-09-30,0.02459850053145817
2014-10-01,0.031022712936752538
2014-10-02,0.03082349520751105
2014-10-03,0.02561947479150347
2014-10-06,0.02575786374097555
2014-10-07,0.03176411907834722
2014-10-08,0.024555957712692426
2014-10-09,0.03304053633855203
2014-10-10,0.036813956525058616
2014-10-13,0.043668906150946735
2014-10-14,0.043432575288605536
2014-10-15,0.04678681345194401
2014-10-16,0.04791830405010547
2014-10-17,0.042947946462406024
2014-10-20,0.03812557625947107
2014-10-21,0.0289095827555285
2014-10-22,0.03298243090660161
2014-10-23,0.02681883684786037
2014-10-24,0.02418286270568297
2014-10-27,0.025359546978336173
2014-10-28,0.021462104104798742
2014-10-29,0.022060843566683773
2014-10-30,0.02060068463671373
2014-10-31,0.017279464736477557
2014-11-03,0.017763772256081896
2014-11-04,0.019837586599022183
2014-11-05,0.017555814843979955
2014-11-06,0.01661513870944577
2014-11-07,0.016412385786808828
2014-11-10,0.01510414661040753
2014-11-11,0.01491893031257993
2014-11-12,0.01609066040641469
2014-11-13,0.015799290818235605
2014-11-14,0.01585815554836736
2014-11-17,0.015818862064026308
2014-11-18,0.013438104554111005
2014-11-19,0.01416869440467559
2014-11-20,0.013837037650565749
2014-11-21,0.012209673166545563
2014-11-24,0.009928013471477691
2014-11-25,0.010919169109002312
2014-11-26,0.009738258927296777
2014-11-28,0.011200573003755827
2014-12-01,0.014623116542550595
2014-12-02,0.012533181636811368
2014-12-03,0.010484691584558293
2014-12-04,0.011899277370842521
2014-12-05,0.009945291329523383
2014-12-08,0.0150347679923453
2014-12-09,0.015985781914854884
2014-12-10,0.024436893810564825
2014-12-11,0.021773962160169184
2014-12-12,0.03009047265028649
2014-12-15,0.03489603959503405
2014-12-16,0.03895789900058408
2014-12-17,0.031180739887948318
2014-12-18,0.028951167395568946
2014-12-19,0.018465026173465415
2014-12-22,0.01541739652943988
2014-12-23,0.014775748060287556
2014-12-24,0.014243648734759501
2014-12-26,0.013003171298092624
2014-12-29,0.012387451486918758
2014-12-30,0.014511028745278034
2014-12-31,0.020142038307543304
2015-01-02,0.02228217823559414
2015-01-05,0.02898783701586391
2015-01-06,0.03479522975756615
2015-01-07,0.02802003998043653
2015-01-08,0.02010520239831231
2015-01-09,0.02482851422566621
2015-01-12,0.028032561514616527
2015-01-13,0.03151490324873947
2015-01-14,0.0322250779198919
2015-01-15,0.03462396435675297
2015-01-16,0.029699850940864934
2015-01-20,0.0302227289398699
2015-01-21,0.026179768879551195
2015-01-22,0.0226845053360617
2015-01-23,0.021757058041901155
2015-01-26,0.022040582887542383
2015-01-27,0.028721558589024927
2015-01-28,0.0338813519661173
2015-01-29,0.0327002279213342
2015-01-30,0.036201775657708775
2015-02-02,0.033994076725393216
2015-02-03,0.024416473710253732
2015-02-04,0.0261245352937104
2015-02-05,0.020789021672927836
2015-02-06,0.02266667392193331
2015-02-09,0.023685745246971347
2015-02-10,0.020446941681373947
2015-02-11,0.019401249136209067
2015-02-12,0.015600179594671582
2015-02-13,0.012752617877024478
2015-02-17,0.011464606282747923
2015-02-18,0.011386242422189705
2015-02-19,0.011793098535829168
2015-02-20,0.010224225666461959
2015-02-23,0.008333409328251981
2015-02-24,0.00678307012083415
2015-02-25,0.006257318852171065
2015-02-26,0.005934118757501095
2015-02-27,0.00789883488763848
2015-03-02,0.0033261323699489004
2015-03-03,0.005744718509525071
2015-03-04,0.006654851443316103
2015-03-05,0.004711732935056591
2015-03-06,0.014590390953613782
2015-03-09,0.01045295536449593
2015-03-10,0.021064131076199047
2015-03-11,0.020166073452166713
2015-03-12,0.015689654490480008
2015-03-13,0.019520069060109647
2015-03-16,0.014254123545046002
2015-03-17,0.015428531715518175
2015-03-18,0.015076915244703884
